Date,Hour,LocationName,Weekday,BRCYear,BRCQuarter,BRCMonthName,BRCWeek,InCount
03/03/2014,13,Commercial Street at Barratts,Monday,2014,1,March,10,2761
03/03/2014,13,Headrow,Monday,2014,1,March,10,1444
03/03/2014,13,Dortmund Square ,Monday,2014,1,March,10,3211
03/03/2014,13,Albion Street South,Monday,2014,1,March,10,1881
03/03/2014,13,Albion Street North,Monday,2014,1,March,10,1792
03/03/2014,14,Briggate,Monday,2014,1,March,10,2994
03/03/2014,14,Briggate at McDonalds ,Monday,2014,1,March,10,1452
03/03/2014,14,Commercial Street at Lush,Monday,2014,1,March,10,1617
03/03/2014,14,Commercial Street at Barratts,Monday,2014,1,March,10,2270
03/03/2014,14,Headrow,Monday,2014,1,March,10,1155
03/03/2014,14,Dortmund Square ,Monday,2014,1,March,10,2905
03/03/2014,14,Albion Street South,Monday,2014,1,March,10,1648
03/03/2014,14,Albion Street North,Monday,2014,1,March,10,1337
03/03/2014,15,Briggate,Monday,2014,1,March,10,2801
03/03/2014,15,Briggate at McDonalds ,Monday,2014,1,March,10,1326
03/03/2014,15,Commercial Street at Lush,Monday,2014,1,March,10,1775
03/03/2014,15,Commercial Street at Barratts,Monday,2014,1,March,10,1849
03/03/2014,15,Headrow,Monday,2014,1,March,10,1063
03/03/2014,15,Dortmund Square ,Monday,2014,1,March,10,3056
03/03/2014,15,Albion Street South,Monday,2014,1,March,10,1512
03/03/2014,15,Albion Street North,Monday,2014,1,March,10,1280
03/03/2014,16,Briggate,Monday,2014,1,March,10,2447
03/03/2014,16,Briggate at McDonalds ,Monday,2014,1,March,10,1531
03/03/2014,16,Commercial Street at Lush,Monday,2014,1,March,10,1727
03/03/2014,16,Commercial Street at Barratts,Monday,2014,1,March,10,1401
03/03/2014,16,Headrow,Monday,2014,1,March,10,1060
03/03/2014,16,Dortmund Square ,Monday,2014,1,March,10,2734
03/03/2014,16,Albion Street South,Monday,2014,1,March,10,1868
03/03/2014,16,Albion Street North,Monday,2014,1,March,10,1440
03/03/2014,17,Briggate,Monday,2014,1,March,10,1937
03/03/2014,17,Briggate at McDonalds ,Monday,2014,1,March,10,1296
03/03/2014,17,Commercial Street at Lush,Monday,2014,1,March,10,1583
03/03/2014,17,Commercial Street at Barratts,Monday,2014,1,March,10,1048
03/03/2014,17,Headrow,Monday,2014,1,March,10,815
03/03/2014,17,Dortmund Square ,Monday,2014,1,March,10,1995
03/03/2014,17,Albion Street South,Monday,2014,1,March,10,1936
03/03/2014,17,Albion Street North,Monday,2014,1,March,10,1434
03/03/2014,18,Briggate,Monday,2014,1,March,10,1275
03/03/2014,18,Briggate at McDonalds ,Monday,2014,1,March,10,849
03/03/2014,18,Commercial Street at Lush,Monday,2014,1,March,10,405
03/03/2014,18,Commercial Street at Barratts,Monday,2014,1,March,10,502
03/03/2014,18,Headrow,Monday,2014,1,March,10,481
03/03/2014,18,Dortmund Square ,Monday,2014,1,March,10,1101
03/03/2014,18,Albion Street South,Monday,2014,1,March,10,1237
03/03/2014,18,Albion Street North,Monday,2014,1,March,10,391
03/03/2014,19,Briggate,Monday,2014,1,March,10,774
03/03/2014,19,Briggate at McDonalds ,Monday,2014,1,March,10,505
03/03/2014,19,Commercial Street at Lush,Monday,2014,1,March,10,198
03/03/2014,19,Commercial Street at Barratts,Monday,2014,1,March,10,266
03/03/2014,19,Headrow,Monday,2014,1,March,10,252
03/03/2014,19,Dortmund Square ,Monday,2014,1,March,10,573
03/03/2014,19,Albion Street South,Monday,2014,1,March,10,733
03/03/2014,19,Albion Street North,Monday,2014,1,March,10,203
03/03/2014,20,Briggate,Monday,2014,1,March,10,428
03/03/2014,20,Briggate at McDonalds ,Monday,2014,1,March,10,310
03/03/2014,20,Commercial Street at Lush,Monday,2014,1,March,10,99
03/03/2014,20,Commercial Street at Barratts,Monday,2014,1,March,10,205
03/03/2014,20,Headrow,Monday,2014,1,March,10,135
03/03/2014,20,Dortmund Square ,Monday,2014,1,March,10,393
03/03/2014,20,Albion Street South,Monday,2014,1,March,10,441
03/03/2014,20,Albion Street North,Monday,2014,1,March,10,214
03/03/2014,21,Briggate,Monday,2014,1,March,10,287
03/03/2014,21,Briggate at McDonalds ,Monday,2014,1,March,10,256
03/03/2014,21,Commercial Street at Lush,Monday,2014,1,March,10,143
03/03/2014,21,Commercial Street at Barratts,Monday,2014,1,March,10,152
03/03/2014,21,Headrow,Monday,2014,1,March,10,98
03/03/2014,21,Dortmund Square ,Monday,2014,1,March,10,230
03/03/2014,21,Albion Street South,Monday,2014,1,March,10,296
03/03/2014,21,Albion Street North,Monday,2014,1,March,10,111
03/03/2014,22,Briggate,Monday,2014,1,March,10,281
03/03/2014,22,Briggate at McDonalds ,Monday,2014,1,March,10,222
03/03/2014,22,Commercial Street at Lush,Monday,2014,1,March,10,87
03/03/2014,22,Commercial Street at Barratts,Monday,2014,1,March,10,94
03/03/2014,22,Headrow,Monday,2014,1,March,10,74
03/03/2014,22,Dortmund Square ,Monday,2014,1,March,10,201
03/03/2014,22,Albion Street South,Monday,2014,1,March,10,171
03/03/2014,22,Albion Street North,Monday,2014,1,March,10,83
03/03/2014,23,Briggate,Monday,2014,1,March,10,205
03/03/2014,23,Briggate at McDonalds ,Monday,2014,1,March,10,186
03/03/2014,23,Commercial Street at Lush,Monday,2014,1,March,10,69
03/03/2014,23,Commercial Street at Barratts,Monday,2014,1,March,10,82
03/03/2014,23,Headrow,Monday,2014,1,March,10,54
03/03/2014,23,Dortmund Square ,Monday,2014,1,March,10,112
03/03/2014,23,Albion Street South,Monday,2014,1,March,10,164
03/03/2014,23,Albion Street North,Monday,2014,1,March,10,98
04/03/2014,0,Briggate,Tuesday,2014,1,March,10,160
04/03/2014,0,Briggate at McDonalds ,Tuesday,2014,1,March,10,189
04/03/2014,0,Commercial Street at Lush,Tuesday,2014,1,March,10,5
04/03/2014,0,Commercial Street at Barratts,Tuesday,2014,1,March,10,25
04/03/2014,0,Headrow,Tuesday,2014,1,March,10,25
04/03/2014,0,Dortmund Square ,Tuesday,2014,1,March,10,35
04/03/2014,0,Albion Street South,Tuesday,2014,1,March,10,39
04/03/2014,0,Albion Street North,Tuesday,2014,1,March,10,17
04/03/2014,1,Briggate,Tuesday,2014,1,March,10,158
04/03/2014,1,Briggate at McDonalds ,Tuesday,2014,1,March,10,152
04/03/2014,1,Commercial Street at Lush,Tuesday,2014,1,March,10,26
04/03/2014,1,Commercial Street at Barratts,Tuesday,2014,1,March,10,31
04/03/2014,1,Headrow,Tuesday,2014,1,March,10,17
04/03/2014,1,Dortmund Square ,Tuesday,2014,1,March,10,0
04/03/2014,1,Albion Street South,Tuesday,2014,1,March,10,36
04/03/2014,1,Albion Street North,Tuesday,2014,1,March,10,17
04/03/2014,2,Briggate,Tuesday,2014,1,March,10,153
04/03/2014,2,Briggate at McDonalds ,Tuesday,2014,1,March,10,145
04/03/2014,2,Commercial Street at Lush,Tuesday,2014,1,March,10,13
04/03/2014,2,Commercial Street at Barratts,Tuesday,2014,1,March,10,40
04/03/2014,2,Headrow,Tuesday,2014,1,March,10,10
04/03/2014,2,Dortmund Square ,Tuesday,2014,1,March,10,0
04/03/2014,2,Albion Street South,Tuesday,2014,1,March,10,24
04/03/2014,2,Albion Street North,Tuesday,2014,1,March,10,12
04/03/2014,3,Briggate,Tuesday,2014,1,March,10,128
04/03/2014,3,Briggate at McDonalds ,Tuesday,2014,1,March,10,149
04/03/2014,3,Commercial Street at Lush,Tuesday,2014,1,March,10,17
04/03/2014,3,Commercial Street at Barratts,Tuesday,2014,1,March,10,21
04/03/2014,3,Headrow,Tuesday,2014,1,March,10,3
04/03/2014,3,Dortmund Square ,Tuesday,2014,1,March,10,0
04/03/2014,3,Albion Street South,Tuesday,2014,1,March,10,44
04/03/2014,3,Albion Street North,Tuesday,2014,1,March,10,13
04/03/2014,4,Briggate,Tuesday,2014,1,March,10,158
04/03/2014,4,Briggate at McDonalds ,Tuesday,2014,1,March,10,130
04/03/2014,4,Commercial Street at Lush,Tuesday,2014,1,March,10,36
04/03/2014,4,Commercial Street at Barratts,Tuesday,2014,1,March,10,23
04/03/2014,4,Headrow,Tuesday,2014,1,March,10,4
04/03/2014,4,Dortmund Square ,Tuesday,2014,1,March,10,0
04/03/2014,4,Albion Street South,Tuesday,2014,1,March,10,37
04/03/2014,4,Albion Street North,Tuesday,2014,1,March,10,15
04/03/2014,5,Briggate,Tuesday,2014,1,March,10,81
04/03/2014,5,Briggate at McDonalds ,Tuesday,2014,1,March,10,139
04/03/2014,5,Commercial Street at Lush,Tuesday,2014,1,March,10,35
04/03/2014,5,Commercial Street at Barratts,Tuesday,2014,1,March,10,51
04/03/2014,5,Headrow,Tuesday,2014,1,March,10,13
04/03/2014,5,Dortmund Square ,Tuesday,2014,1,March,10,0
04/03/2014,5,Albion Street South,Tuesday,2014,1,March,10,53
04/03/2014,5,Albion Street North,Tuesday,2014,1,March,10,29
04/03/2014,6,Briggate,Tuesday,2014,1,March,10,200
04/03/2014,6,Briggate at McDonalds ,Tuesday,2014,1,March,10,150
04/03/2014,6,Commercial Street at Lush,Tuesday,2014,1,March,10,67
04/03/2014,6,Commercial Street at Barratts,Tuesday,2014,1,March,10,83
04/03/2014,6,Headrow,Tuesday,2014,1,March,10,60
04/03/2014,6,Dortmund Square ,Tuesday,2014,1,March,10,57
04/03/2014,6,Albion Street South,Tuesday,2014,1,March,10,87
04/03/2014,6,Albion Street North,Tuesday,2014,1,March,10,58
04/03/2014,7,Briggate,Tuesday,2014,1,March,10,291
04/03/2014,7,Briggate at McDonalds ,Tuesday,2014,1,March,10,259
04/03/2014,7,Commercial Street at Lush,Tuesday,2014,1,March,10,297
04/03/2014,7,Commercial Street at Barratts,Tuesday,2014,1,March,10,344
04/03/2014,7,Headrow,Tuesday,2014,1,March,10,156
04/03/2014,7,Dortmund Square ,Tuesday,2014,1,March,10,289
04/03/2014,7,Albion Street South,Tuesday,2014,1,March,10,366
04/03/2014,7,Albion Street North,Tuesday,2014,1,March,10,356
04/03/2014,8,Briggate,Tuesday,2014,1,March,10,719
04/03/2014,8,Briggate at McDonalds ,Tuesday,2014,1,March,10,519
04/03/2014,8,Commercial Street at Lush,Tuesday,2014,1,March,10,688
04/03/2014,8,Commercial Street at Barratts,Tuesday,2014,1,March,10,650
04/03/2014,8,Headrow,Tuesday,2014,1,March,10,508
04/03/2014,8,Dortmund Square ,Tuesday,2014,1,March,10,1056
04/03/2014,8,Albion Street South,Tuesday,2014,1,March,10,979
04/03/2014,8,Albion Street North,Tuesday,2014,1,March,10,913
04/03/2014,9,Briggate,Tuesday,2014,1,March,10,675
04/03/2014,9,Briggate at McDonalds ,Tuesday,2014,1,March,10,604
04/03/2014,9,Commercial Street at Lush,Tuesday,2014,1,March,10,805
04/03/2014,9,Commercial Street at Barratts,Tuesday,2014,1,March,10,649
04/03/2014,9,Headrow,Tuesday,2014,1,March,10,613
04/03/2014,9,Dortmund Square ,Tuesday,2014,1,March,10,1021
04/03/2014,9,Albion Street South,Tuesday,2014,1,March,10,761
04/03/2014,9,Albion Street North,Tuesday,2014,1,March,10,864
04/03/2014,10,Briggate,Tuesday,2014,1,March,10,895
04/03/2014,10,Briggate at McDonalds ,Tuesday,2014,1,March,10,836
04/03/2014,10,Commercial Street at Lush,Tuesday,2014,1,March,10,1327
04/03/2014,10,Commercial Street at Barratts,Tuesday,2014,1,March,10,960
04/03/2014,10,Headrow,Tuesday,2014,1,March,10,798
04/03/2014,10,Dortmund Square ,Tuesday,2014,1,March,10,1575
04/03/2014,10,Albion Street South,Tuesday,2014,1,March,10,1095
04/03/2014,10,Albion Street North,Tuesday,2014,1,March,10,947
04/03/2014,11,Briggate,Tuesday,2014,1,March,10,2099
04/03/2014,11,Briggate at McDonalds ,Tuesday,2014,1,March,10,1155
04/03/2014,11,Commercial Street at Lush,Tuesday,2014,1,March,10,1754
04/03/2014,11,Commercial Street at Barratts,Tuesday,2014,1,March,10,1194
04/03/2014,11,Headrow,Tuesday,2014,1,March,10,1105
04/03/2014,11,Dortmund Square ,Tuesday,2014,1,March,10,2330
04/03/2014,11,Albion Street South,Tuesday,2014,1,March,10,1481
04/03/2014,11,Albion Street North,Tuesday,2014,1,March,10,1298
04/03/2014,12,Briggate,Tuesday,2014,1,March,10,3223
04/03/2014,12,Briggate at McDonalds ,Tuesday,2014,1,March,10,1839
04/03/2014,12,Commercial Street at Lush,Tuesday,2014,1,March,10,3142
04/03/2014,12,Commercial Street at Barratts,Tuesday,2014,1,March,10,1707
04/03/2014,12,Headrow,Tuesday,2014,1,March,10,1796
04/03/2014,12,Dortmund Square ,Tuesday,2014,1,March,10,3609
04/03/2014,12,Albion Street South,Tuesday,2014,1,March,10,2576
04/03/2014,12,Albion Street North,Tuesday,2014,1,March,10,1748
04/03/2014,13,Briggate,Tuesday,2014,1,March,10,3812
04/03/2014,13,Briggate at McDonalds ,Tuesday,2014,1,March,10,1941
04/03/2014,13,Commercial Street at Lush,Tuesday,2014,1,March,10,3501
04/03/2014,13,Commercial Street at Barratts,Tuesday,2014,1,March,10,1513
04/03/2014,13,Headrow,Tuesday,2014,1,March,10,1905
04/03/2014,13,Dortmund Square ,Tuesday,2014,1,March,10,4152
04/03/2014,13,Albion Street South,Tuesday,2014,1,March,10,1863
04/03/2014,13,Albion Street North,Tuesday,2014,1,March,10,1675
04/03/2014,14,Briggate,Tuesday,2014,1,March,10,3108
04/03/2014,14,Briggate at McDonalds ,Tuesday,2014,1,March,10,1458
04/03/2014,14,Commercial Street at Lush,Tuesday,2014,1,March,10,1498
04/03/2014,14,Commercial Street at Barratts,Tuesday,2014,1,March,10,1010
04/03/2014,14,Headrow,Tuesday,2014,1,March,10,1513
04/03/2014,14,Dortmund Square ,Tuesday,2014,1,March,10,3924
04/03/2014,14,Albion Street South,Tuesday,2014,1,March,10,1594
04/03/2014,14,Albion Street North,Tuesday,2014,1,March,10,1379
04/03/2014,15,Briggate,Tuesday,2014,1,March,10,2612
04/03/2014,15,Briggate at McDonalds ,Tuesday,2014,1,March,10,1261
04/03/2014,15,Commercial Street at Lush,Tuesday,2014,1,March,10,1677
04/03/2014,15,Commercial Street at Barratts,Tuesday,2014,1,March,10,969
04/03/2014,15,Headrow,Tuesday,2014,1,March,10,1540
04/03/2014,15,Dortmund Square ,Tuesday,2014,1,March,10,3768
04/03/2014,15,Albion Street South,Tuesday,2014,1,March,10,1496
04/03/2014,15,Albion Street North,Tuesday,2014,1,March,10,1108
04/03/2014,16,Briggate,Tuesday,2014,1,March,10,2596
04/03/2014,16,Briggate at McDonalds ,Tuesday,2014,1,March,10,1504
04/03/2014,16,Commercial Street at Lush,Tuesday,2014,1,March,10,1721
04/03/2014,16,Commercial Street at Barratts,Tuesday,2014,1,March,10,1125
04/03/2014,16,Headrow,Tuesday,2014,1,March,10,1520
04/03/2014,16,Dortmund Square ,Tuesday,2014,1,March,10,3123
04/03/2014,16,Albion Street South,Tuesday,2014,1,March,10,1763
04/03/2014,16,Albion Street North,Tuesday,2014,1,March,10,1403
04/03/2014,17,Briggate,Tuesday,2014,1,March,10,2300
04/03/2014,17,Briggate at McDonalds ,Tuesday,2014,1,March,10,1353
04/03/2014,17,Commercial Street at Lush,Tuesday,2014,1,March,10,1596
04/03/2014,17,Commercial Street at Barratts,Tuesday,2014,1,March,10,1041
04/03/2014,17,Headrow,Tuesday,2014,1,March,10,1170
04/03/2014,17,Dortmund Square ,Tuesday,2014,1,March,10,2305
04/03/2014,17,Albion Street South,Tuesday,2014,1,March,10,2024
04/03/2014,17,Albion Street North,Tuesday,2014,1,March,10,1591
04/03/2014,18,Briggate,Tuesday,2014,1,March,10,1247
04/03/2014,18,Briggate at McDonalds ,Tuesday,2014,1,March,10,941
04/03/2014,18,Commercial Street at Lush,Tuesday,2014,1,March,10,433
04/03/2014,18,Commercial Street at Barratts,Tuesday,2014,1,March,10,508
04/03/2014,18,Headrow,Tuesday,2014,1,March,10,606
04/03/2014,18,Dortmund Square ,Tuesday,2014,1,March,10,1305
04/03/2014,18,Albion Street South,Tuesday,2014,1,March,10,1437
04/03/2014,18,Albion Street North,Tuesday,2014,1,March,10,459
04/03/2014,19,Briggate,Tuesday,2014,1,March,10,758
04/03/2014,19,Briggate at McDonalds ,Tuesday,2014,1,March,10,548
04/03/2014,19,Commercial Street at Lush,Tuesday,2014,1,March,10,173
04/03/2014,19,Commercial Street at Barratts,Tuesday,2014,1,March,10,282
04/03/2014,19,Headrow,Tuesday,2014,1,March,10,372
04/03/2014,19,Dortmund Square ,Tuesday,2014,1,March,10,721
04/03/2014,19,Albion Street South,Tuesday,2014,1,March,10,705
04/03/2014,19,Albion Street North,Tuesday,2014,1,March,10,209
04/03/2014,20,Briggate,Tuesday,2014,1,March,10,446
04/03/2014,20,Briggate at McDonalds ,Tuesday,2014,1,March,10,343
04/03/2014,20,Commercial Street at Lush,Tuesday,2014,1,March,10,81
04/03/2014,20,Commercial Street at Barratts,Tuesday,2014,1,March,10,186
04/03/2014,20,Headrow,Tuesday,2014,1,March,10,236
04/03/2014,20,Dortmund Square ,Tuesday,2014,1,March,10,513
04/03/2014,20,Albion Street South,Tuesday,2014,1,March,10,460
04/03/2014,20,Albion Street North,Tuesday,2014,1,March,10,225
04/03/2014,21,Briggate,Tuesday,2014,1,March,10,356
04/03/2014,21,Briggate at McDonalds ,Tuesday,2014,1,March,10,297
04/03/2014,21,Commercial Street at Lush,Tuesday,2014,1,March,10,63
04/03/2014,21,Commercial Street at Barratts,Tuesday,2014,1,March,10,109
04/03/2014,21,Headrow,Tuesday,2014,1,March,10,150
04/03/2014,21,Dortmund Square ,Tuesday,2014,1,March,10,311
04/03/2014,21,Albion Street South,Tuesday,2014,1,March,10,296
04/03/2014,21,Albion Street North,Tuesday,2014,1,March,10,123
04/03/2014,22,Briggate,Tuesday,2014,1,March,10,442
04/03/2014,22,Briggate at McDonalds ,Tuesday,2014,1,March,10,281
04/03/2014,22,Commercial Street at Lush,Tuesday,2014,1,March,10,82
04/03/2014,22,Commercial Street at Barratts,Tuesday,2014,1,March,10,83
04/03/2014,22,Headrow,Tuesday,2014,1,March,10,133
04/03/2014,22,Dortmund Square ,Tuesday,2014,1,March,10,279
04/03/2014,22,Albion Street South,Tuesday,2014,1,March,10,232
04/03/2014,22,Albion Street North,Tuesday,2014,1,March,10,112
04/03/2014,23,Briggate,Tuesday,2014,1,March,10,270
04/03/2014,23,Briggate at McDonalds ,Tuesday,2014,1,March,10,235
04/03/2014,23,Commercial Street at Lush,Tuesday,2014,1,March,10,78
04/03/2014,23,Commercial Street at Barratts,Tuesday,2014,1,March,10,89
04/03/2014,23,Headrow,Tuesday,2014,1,March,10,84
04/03/2014,23,Dortmund Square ,Tuesday,2014,1,March,10,176
04/03/2014,23,Albion Street South,Tuesday,2014,1,March,10,172
04/03/2014,23,Albion Street North,Tuesday,2014,1,March,10,73
05/03/2014,0,Briggate,Wednesday,2014,1,March,10,202
05/03/2014,0,Briggate at McDonalds ,Wednesday,2014,1,March,10,189
05/03/2014,0,Commercial Street at Lush,Wednesday,2014,1,March,10,37
05/03/2014,0,Commercial Street at Barratts,Wednesday,2014,1,March,10,95
05/03/2014,0,Headrow,Wednesday,2014,1,March,10,36
05/03/2014,0,Dortmund Square ,Wednesday,2014,1,March,10,25
05/03/2014,0,Albion Street South,Wednesday,2014,1,March,10,81
05/03/2014,0,Albion Street North,Wednesday,2014,1,March,10,31
05/03/2014,1,Briggate,Wednesday,2014,1,March,10,241
05/03/2014,1,Briggate at McDonalds ,Wednesday,2014,1,March,10,164
05/03/2014,1,Commercial Street at Lush,Wednesday,2014,1,March,10,16
05/03/2014,1,Commercial Street at Barratts,Wednesday,2014,1,March,10,53
05/03/2014,1,Headrow,Wednesday,2014,1,March,10,18
05/03/2014,1,Dortmund Square ,Wednesday,2014,1,March,10,7
05/03/2014,1,Albion Street South,Wednesday,2014,1,March,10,52
05/03/2014,1,Albion Street North,Wednesday,2014,1,March,10,16
05/03/2014,2,Briggate,Wednesday,2014,1,March,10,312
05/03/2014,2,Briggate at McDonalds ,Wednesday,2014,1,March,10,192
05/03/2014,2,Commercial Street at Lush,Wednesday,2014,1,March,10,17
05/03/2014,2,Commercial Street at Barratts,Wednesday,2014,1,March,10,76
05/03/2014,2,Headrow,Wednesday,2014,1,March,10,16
05/03/2014,2,Dortmund Square ,Wednesday,2014,1,March,10,11
05/03/2014,2,Albion Street South,Wednesday,2014,1,March,10,23
05/03/2014,2,Albion Street North,Wednesday,2014,1,March,10,23
05/03/2014,3,Briggate,Wednesday,2014,1,March,10,421
05/03/2014,3,Briggate at McDonalds ,Wednesday,2014,1,March,10,193
05/03/2014,3,Commercial Street at Lush,Wednesday,2014,1,March,10,22
05/03/2014,3,Commercial Street at Barratts,Wednesday,2014,1,March,10,95
05/03/2014,3,Headrow,Wednesday,2014,1,March,10,16
05/03/2014,3,Dortmund Square ,Wednesday,2014,1,March,10,11
05/03/2014,3,Albion Street South,Wednesday,2014,1,March,10,51
